Energy, keV;Wavelength, A;Delta;Beta;Total linear attenuation coeff mu, 1/um;Linear attenuation coefficient (photoelectric part), 1/um;Linear attenuation coefficient (Compton scattering part), 1/um;Linear attenuation coefficient (Rayleigh scattering part), 1/um;"Beta"" = Lambda*Mu/(4*pi)";pi-shift length, micron;Indexes ratio Delta/(2*pi*Beta);Indexes ratio Beta/Delta;Critical angle for total external reflection (2*Delta)^(1/2), rad;Brewster angle, rad;Effective aperture of parabolic profile with focus distance F=1 m, micron;Zone plate 1-st order efficiency
21.04;0.59;0;0;0;0;0;0;0;38.36;3775.79;0;0;0.79;491.35;0.41
21.05;0.59;0;0;0;0;0;0;0;38.38;3780.07;0;0;0.79;491.2;0.41
21.06;0.59;0;0;0;0;0;0;0;38.4;3784.37;0;0;0.79;491.06;0.41
21.07;0.59;0;0;0;0;0;0;0;38.42;3788.67;0;0;0.79;490.91;0.41
21.08;0.59;0;0;0;0;0;0;0;38.43;3792.92;0;0;0.79;490.77;0.41
21.09;0.59;0;0;0;0;0;0;0;38.45;3797.02;0;0;0.79;490.62;0.41
21.1;0.59;0;0;0;0;0;0;0;38.47;3801.12;0;0;0.79;490.48;0.41
21.11;0.59;0;0;0;0;0;0;0;38.49;3805.23;0;0;0.79;490.33;0.41
21.12;0.59;0;0;0;0;0;0;0;38.51;3809.35;0;0;0.79;490.18;0.41
21.13;0.59;0;0;0;0;0;0;0;38.53;3813.48;0;0;0.79;490.04;0.41
21.14;0.59;0;0;0;0;0;0;0;38.54;3817.62;0;0;0.79;489.89;0.41
21.15;0.59;0;0;0;0;0;0;0;38.56;3821.77;0;0;0.79;489.74;0.41
21.16;0.59;0;0;0;0;0;0;0;38.58;3825.92;0;0;0.79;489.6;0.41
21.17;0.59;0;0;0;0;0;0;0;38.6;3830.09;0;0;0.79;489.45;0.41
21.18;0.59;0;0;0;0;0;0;0;38.62;3834.26;0;0;0.79;489.31;0.41
21.19;0.59;0;0;0;0;0;0;0;38.63;3838.45;0;0;0.79;489.16;0.41
21.2;0.58;0;0;0;0;0;0;0;38.65;3842.64;0;0;0.79;489.01;0.41
21.21;0.58;0;0;0;0;0;0;0;38.67;3846.84;0;0;0.79;488.87;0.41
21.22;0.58;0;0;0;0;0;0;0;38.69;3851.05;0;0;0.79;488.72;0.41
21.23;0.58;0;0;0;0;0;0;0;38.71;3855.27;0;0;0.79;488.58;0.41
21.24;0.58;0;0;0;0;0;0;0;38.73;3859.5;0;0;0.79;488.43;0.41
21.25;0.58;0;0;0;0;0;0;0;38.74;3863.74;0;0;0.79;488.29;0.41
21.26;0.58;0;0;0;0;0;0;0;38.76;3867.99;0;0;0.79;488.14;0.41
21.27;0.58;0;0;0;0;0;0;0;38.78;3872.25;0;0;0.79;488;0.41
21.28;0.58;0;0;0;0;0;0;0;38.8;3876.52;0;0;0.79;487.85;0.41
21.29;0.58;0;0;0;0;0;0;0;38.82;3880.79;0;0;0.79;487.71;0.41
21.3;0.58;0;0;0;0;0;0;0;38.84;3885.08;0;0;0.79;487.56;0.41
21.31;0.58;0;0;0;0;0;0;0;38.85;3889.37;0;0;0.79;487.42;0.41
21.32;0.58;0;0;0;0;0;0;0;38.87;3893.68;0;0;0.79;487.27;0.41
21.33;0.58;0;0;0;0;0;0;0;38.89;3897.99;0;0;0.79;487.13;0.41
21.34;0.58;0;0;0;0;0;0;0;38.91;3902.32;0;0;0.79;486.99;0.41
21.35;0.58;0;0;0;0;0;0;0;38.93;3906.65;0;0;0.79;486.84;0.41
21.36;0.58;0;0;0;0;0;0;0;38.94;3910.99;0;0;0.79;486.7;0.41
21.37;0.58;0;0;0;0;0;0;0;38.96;3915.35;0;0;0.79;486.55;0.41
21.38;0.58;0;0;0;0;0;0;0;38.98;3919.71;0;0;0.79;486.41;0.41
21.39;0.58;0;0;0;0;0;0;0;39;3924.08;0;0;0.79;486.27;0.41
21.4;0.58;0;0;0;0;0;0;0;39.02;3928.46;0;0;0.79;486.12;0.41
21.41;0.58;0;0;0;0;0;0;0;39.04;3932.85;0;0;0.79;485.98;0.41
21.42;0.58;0;0;0;0;0;0;0;39.05;3937.22;0;0;0.79;485.84;0.41
21.43;0.58;0;0;0;0;0;0;0;39.07;3941.4;0;0;0.79;485.69;0.41
21.44;0.58;0;0;0;0;0;0;0;39.09;3945.59;0;0;0.79;485.54;0.41
21.45;0.58;0;0;0;0;0;0;0;39.11;3949.79;0;0;0.79;485.4;0.41
21.46;0.58;0;0;0;0;0;0;0;39.13;3953.99;0;0;0.79;485.25;0.41
21.47;0.58;0;0;0;0;0;0;0;39.15;3958.21;0;0;0.79;485.11;0.41
21.48;0.58;0;0;0;0;0;0;0;39.16;3962.43;0;0;0.79;484.96;0.41
21.49;0.58;0;0;0;0;0;0;0;39.18;3966.67;0;0;0.79;484.82;0.41
21.5;0.58;0;0;0;0;0;0;0;39.2;3970.91;0;0;0.79;484.67;0.41
21.51;0.58;0;0;0;0;0;0;0;39.22;3975.16;0;0;0.79;484.53;0.41
21.52;0.58;0;0;0;0;0;0;0;39.24;3979.42;0;0;0.79;484.38;0.41
21.53;0.58;0;0;0;0;0;0;0;39.25;3983.69;0;0;0.79;484.24;0.41
21.54;0.58;0;0;0;0;0;0;0;39.27;3987.97;0;0;0.79;484.09;0.41
21.55;0.58;0;0;0;0;0;0;0;39.29;3992.26;0;0;0.79;483.95;0.41
21.56;0.58;0;0;0;0;0;0;0;39.31;3996.56;0;0;0.79;483.8;0.41
21.57;0.57;0;0;0;0;0;0;0;39.33;4000.87;0;0;0.79;483.66;0.41
21.58;0.57;0;0;0;0;0;0;0;39.35;4005.18;0;0;0.79;483.52;0.41
21.59;0.57;0;0;0;0;0;0;0;39.36;4009.51;0;0;0.79;483.37;0.41
21.6;0.57;0;0;0;0;0;0;0;39.38;4013.84;0;0;0.79;483.23;0.41
21.61;0.57;0;0;0;0;0;0;0;39.4;4018.19;0;0;0.79;483.08;0.41
21.62;0.57;0;0;0;0;0;0;0;39.42;4022.54;0;0;0.79;482.94;0.41
21.63;0.57;0;0;0;0;0;0;0;39.44;4026.9;0;0;0.79;482.8;0.41
21.64;0.57;0;0;0;0;0;0;0;39.46;4031.28;0;0;0.79;482.65;0.41
21.65;0.57;0;0;0;0;0;0;0;39.47;4035.66;0;0;0.79;482.51;0.41
21.66;0.57;0;0;0;0;0;0;0;39.49;4040.05;0;0;0.79;482.37;0.41
21.67;0.57;0;0;0;0;0;0;0;39.51;4044.45;0;0;0.79;482.22;0.41
21.68;0.57;0;0;0;0;0;0;0;39.53;4048.86;0;0;0.79;482.08;0.41
21.69;0.57;0;0;0;0;0;0;0;39.55;4053.28;0;0;0.79;481.94;0.41
21.7;0.57;0;0;0;0;0;0;0;39.56;4057.71;0;0;0.79;481.79;0.41
21.71;0.57;0;0;0;0;0;0;0;39.58;4062.15;0;0;0.79;481.65;0.41
21.72;0.57;0;0;0;0;0;0;0;39.6;4066.6;0;0;0.79;481.51;0.41
21.73;0.57;0;0;0;0;0;0;0;39.62;4071.06;0;0;0.79;481.36;0.41
21.74;0.57;0;0;0;0;0;0;0;39.64;4075.53;0;0;0.79;481.22;0.41
21.75;0.57;0;0;0;0;0;0;0;39.66;4080.01;0;0;0.79;481.08;0.41
21.76;0.57;0;0;0;0;0;0;0;39.67;4084.5;0;0;0.79;480.94;0.41
21.77;0.57;0;0;0;0;0;0;0;39.69;4088.88;0;0;0.79;480.79;0.41
21.78;0.57;0;0;0;0;0;0;0;39.71;4093.15;0;0;0.79;480.65;0.41
21.79;0.57;0;0;0;0;0;0;0;39.73;4097.44;0;0;0.79;480.51;0.41
21.8;0.57;0;0;0;0;0;0;0;39.75;4101.73;0;0;0.79;480.36;0.41
21.81;0.57;0;0;0;0;0;0;0;39.77;4106.03;0;0;0.79;480.22;0.41
21.82;0.57;0;0;0;0;0;0;0;39.78;4110.34;0;0;0.79;480.07;0.41
21.83;0.57;0;0;0;0;0;0;0;39.8;4114.65;0;0;0.79;479.93;0.41
21.84;0.57;0;0;0;0;0;0;0;39.82;4118.98;0;0;0.79;479.79;0.41
21.85;0.57;0;0;0;0;0;0;0;39.84;4123.32;0;0;0.79;479.64;0.41
21.86;0.57;0;0;0;0;0;0;0;39.86;4127.66;0;0;0.79;479.5;0.41
21.87;0.57;0;0;0;0;0;0;0;39.88;4132.02;0;0;0.79;479.35;0.41
21.88;0.57;0;0;0;0;0;0;0;39.89;4136.38;0;0;0.79;479.21;0.41
21.89;0.57;0;0;0;0;0;0;0;39.91;4140.75;0;0;0.79;479.07;0.41
21.9;0.57;0;0;0;0;0;0;0;39.93;4145.14;0;0;0.79;478.92;0.41
21.91;0.57;0;0;0;0;0;0;0;39.95;4149.53;0;0;0.79;478.78;0.41
21.92;0.57;0;0;0;0;0;0;0;39.97;4153.93;0;0;0.79;478.64;0.41
21.93;0.57;0;0;0;0;0;0;0;39.98;4158.34;0;0;0.79;478.5;0.41
21.94;0.57;0;0;0;0;0;0;0;40;4162.76;0;0;0.79;478.35;0.41
21.95;0.56;0;0;0;0;0;0;0;40.02;4167.19;0;0;0.79;478.21;0.41
21.96;0.56;0;0;0;0;0;0;0;40.04;4171.62;0;0;0.79;478.07;0.41
21.97;0.56;0;0;0;0;0;0;0;40.06;4176.07;0;0;0.79;477.92;0.41
21.98;0.56;0;0;0;0;0;0;0;40.08;4180.53;0;0;0.79;477.78;0.41
21.99;0.56;0;0;0;0;0;0;0;40.09;4185;0;0;0.79;477.64;0.41
22;0.56;0;0;0;0;0;0;0;40.11;4189.47;0;0;0.79;477.5;0.41
22.01;0.56;0;0;0;0;0;0;0;40.13;4193.96;0;0;0.79;477.36;0.41
22.02;0.56;0;0;0;0;0;0;0;40.15;4198.45;0;0;0.79;477.21;0.41
22.03;0.56;0;0;0;0;0;0;0;40.17;4202.96;0;0;0.79;477.07;0.41
22.04;0.56;0;0;0;0;0;0;0;40.19;4207.47;0;0;0.79;476.93;0.41
22.05;0.56;0;0;0;0;0;0;0;40.2;4212;0;0;0.79;476.79;0.41
22.06;0.56;0;0;0;0;0;0;0;40.22;4216.53;0;0;0.79;476.65;0.41
22.07;0.56;0;0;0;0;0;0;0;40.24;4221.08;0;0;0.79;476.5;0.41
22.08;0.56;0;0;0;0;0;0;0;40.26;4225.63;0;0;0.79;476.36;0.41
22.09;0.56;0;0;0;0;0;0;0;40.28;4230.19;0;0;0.79;476.22;0.41
22.1;0.56;0;0;0;0;0;0;0;40.29;4234.77;0;0;0.79;476.08;0.41
22.11;0.56;0;0;0;0;0;0;0;40.31;4239.35;0;0;0.79;475.94;0.41
22.12;0.56;0;0;0;0;0;0;0;40.33;4243.87;0;0;0.79;475.8;0.41
22.13;0.56;0;0;0;0;0;0;0;40.35;4248.23;0;0;0.79;475.65;0.41
22.14;0.56;0;0;0;0;0;0;0;40.37;4252.6;0;0;0.79;475.51;0.41
22.15;0.56;0;0;0;0;0;0;0;40.39;4256.98;0;0;0.79;475.37;0.41
22.16;0.56;0;0;0;0;0;0;0;40.4;4261.37;0;0;0.79;475.23;0.41
22.17;0.56;0;0;0;0;0;0;0;40.42;4265.77;0;0;0.79;475.08;0.41
22.18;0.56;0;0;0;0;0;0;0;40.44;4270.18;0;0;0.79;474.94;0.41
22.19;0.56;0;0;0;0;0;0;0;40.46;4274.59;0;0;0.79;474.8;0.41
22.2;0.56;0;0;0;0;0;0;0;40.48;4279.02;0;0;0.79;474.66;0.41
22.21;0.56;0;0;0;0;0;0;0;40.5;4283.45;0;0;0.79;474.51;0.41
22.22;0.56;0;0;0;0;0;0;0;40.51;4287.9;0;0;0.79;474.37;0.41
22.23;0.56;0;0;0;0;0;0;0;40.53;4292.35;0;0;0.79;474.23;0.41
22.24;0.56;0;0;0;0;0;0;0;40.55;4296.81;0;0;0.79;474.09;0.41
22.25;0.56;0;0;0;0;0;0;0;40.57;4301.28;0;0;0.79;473.95;0.41
22.26;0.56;0;0;0;0;0;0;0;40.59;4305.76;0;0;0.79;473.8;0.41
22.27;0.56;0;0;0;0;0;0;0;40.6;4310.25;0;0;0.79;473.66;0.41
22.28;0.56;0;0;0;0;0;0;0;40.62;4314.75;0;0;0.79;473.52;0.41
22.29;0.56;0;0;0;0;0;0;0;40.64;4319.26;0;0;0.79;473.38;0.41
22.3;0.56;0;0;0;0;0;0;0;40.66;4323.78;0;0;0.79;473.24;0.41
22.31;0.56;0;0;0;0;0;0;0;40.68;4328.31;0;0;0.79;473.1;0.41
22.32;0.56;0;0;0;0;0;0;0;40.7;4332.85;0;0;0.79;472.96;0.41
22.33;0.56;0;0;0;0;0;0;0;40.71;4337.39;0;0;0.79;472.81;0.41
22.34;0.55;0;0;0;0;0;0;0;40.73;4341.95;0;0;0.79;472.67;0.41
22.35;0.55;0;0;0;0;0;0;0;40.75;4346.51;0;0;0.79;472.53;0.41
22.36;0.55;0;0;0;0;0;0;0;40.77;4351.09;0;0;0.79;472.39;0.41
22.37;0.55;0;0;0;0;0;0;0;40.79;4355.68;0;0;0.79;472.25;0.41
22.38;0.55;0;0;0;0;0;0;0;40.81;4360.27;0;0;0.79;472.11;0.41
22.39;0.55;0;0;0;0;0;0;0;40.82;4364.87;0;0;0.79;471.97;0.41
22.4;0.55;0;0;0;0;0;0;0;40.84;4369.49;0;0;0.79;471.83;0.41
22.41;0.55;0;0;0;0;0;0;0;40.86;4374.11;0;0;0.79;471.69;0.41
22.42;0.55;0;0;0;0;0;0;0;40.88;4378.75;0;0;0.79;471.55;0.41
22.43;0.55;0;0;0;0;0;0;0;40.9;4383.39;0;0;0.79;471.41;0.41
22.44;0.55;0;0;0;0;0;0;0;40.91;4388.04;0;0;0.79;471.27;0.41
22.45;0.55;0;0;0;0;0;0;0;40.93;4392.71;0;0;0.79;471.13;0.41
22.46;0.55;0;0;0;0;0;0;0;40.95;4397.38;0;0;0.79;470.99;0.41
22.47;0.55;0;0;0;0;0;0;0;40.97;4402.06;0;0;0.79;470.85;0.41
22.48;0.55;0;0;0;0;0;0;0;40.99;4406.63;0;0;0.79;470.71;0.41
22.49;0.55;0;0;0;0;0;0;0;41.01;4411.08;0;0;0.79;470.57;0.41
22.5;0.55;0;0;0;0;0;0;0;41.02;4415.55;0;0;0.79;470.43;0.41
22.51;0.55;0;0;0;0;0;0;0;41.04;4420.02;0;0;0.79;470.28;0.41
22.52;0.55;0;0;0;0;0;0;0;41.06;4424.51;0;0;0.79;470.14;0.41
22.53;0.55;0;0;0;0;0;0;0;41.08;4429;0;0;0.79;470;0.41
22.54;0.55;0;0;0;0;0;0;0;41.1;4433.5;0;0;0.79;469.86;0.41
22.55;0.55;0;0;0;0;0;0;0;41.12;4438.01;0;0;0.79;469.72;0.41
22.56;0.55;0;0;0;0;0;0;0;41.13;4442.53;0;0;0.79;469.58;0.41
22.57;0.55;0;0;0;0;0;0;0;41.15;4447.06;0;0;0.79;469.44;0.41
22.58;0.55;0;0;0;0;0;0;0;41.17;4451.6;0;0;0.79;469.3;0.41
22.59;0.55;0;0;0;0;0;0;0;41.19;4456.15;0;0;0.79;469.16;0.41
22.6;0.55;0;0;0;0;0;0;0;41.21;4460.7;0;0;0.79;469.02;0.41
22.61;0.55;0;0;0;0;0;0;0;41.22;4465.27;0;0;0.79;468.88;0.41
22.62;0.55;0;0;0;0;0;0;0;41.24;4469.85;0;0;0.79;468.74;0.41
22.63;0.55;0;0;0;0;0;0;0;41.26;4474.43;0;0;0.79;468.6;0.41
22.64;0.55;0;0;0;0;0;0;0;41.28;4479.03;0;0;0.79;468.46;0.41
22.65;0.55;0;0;0;0;0;0;0;41.3;4483.63;0;0;0.79;468.32;0.41
22.66;0.55;0;0;0;0;0;0;0;41.32;4488.24;0;0;0.79;468.18;0.41
22.67;0.55;0;0;0;0;0;0;0;41.33;4492.87;0;0;0.79;468.04;0.41
22.68;0.55;0;0;0;0;0;0;0;41.35;4497.5;0;0;0.79;467.9;0.41
22.69;0.55;0;0;0;0;0;0;0;41.37;4502.14;0;0;0.79;467.76;0.41
22.7;0.55;0;0;0;0;0;0;0;41.39;4506.79;0;0;0.79;467.62;0.41
22.71;0.55;0;0;0;0;0;0;0;41.41;4511.46;0;0;0.79;467.48;0.41
22.72;0.55;0;0;0;0;0;0;0;41.43;4516.13;0;0;0.79;467.34;0.41
22.73;0.55;0;0;0;0;0;0;0;41.44;4520.81;0;0;0.79;467.2;0.41
22.74;0.55;0;0;0;0;0;0;0;41.46;4525.5;0;0;0.79;467.06;0.41
22.75;0.54;0;0;0;0;0;0;0;41.48;4530.2;0;0;0.79;466.92;0.41
22.76;0.54;0;0;0;0;0;0;0;41.5;4534.91;0;0;0.79;466.78;0.41
22.77;0.54;0;0;0;0;0;0;0;41.52;4539.63;0;0;0.79;466.64;0.41
22.78;0.54;0;0;0;0;0;0;0;41.53;4544.36;0;0;0.79;466.5;0.41
22.79;0.54;0;0;0;0;0;0;0;41.55;4549.1;0;0;0.79;466.37;0.41
22.8;0.54;0;0;0;0;0;0;0;41.57;4553.85;0;0;0.79;466.23;0.41
22.81;0.54;0;0;0;0;0;0;0;41.59;4558.6;0;0;0.79;466.09;0.41
22.82;0.54;0;0;0;0;0;0;0;41.61;4563.37;0;0;0.79;465.95;0.41
22.83;0.54;0;0;0;0;0;0;0;41.63;4568.15;0;0;0.79;465.81;0.41
22.84;0.54;0;0;0;0;0;0;0;41.64;4572.9;0;0;0.79;465.67;0.41
22.85;0.54;0;0;0;0;0;0;0;41.66;4577.44;0;0;0.79;465.53;0.41
22.86;0.54;0;0;0;0;0;0;0;41.68;4582;0;0;0.79;465.39;0.41
22.87;0.54;0;0;0;0;0;0;0;41.7;4586.57;0;0;0.79;465.25;0.41
22.88;0.54;0;0;0;0;0;0;0;41.72;4591.14;0;0;0.79;465.11;0.41
22.89;0.54;0;0;0;0;0;0;0;41.74;4595.73;0;0;0.79;464.98;0.41
22.9;0.54;0;0;0;0;0;0;0;41.75;4600.32;0;0;0.79;464.84;0.41
22.91;0.54;0;0;0;0;0;0;0;41.77;4604.92;0;0;0.79;464.7;0.41
22.92;0.54;0;0;0;0;0;0;0;41.79;4609.53;0;0;0.79;464.56;0.41
22.93;0.54;0;0;0;0;0;0;0;41.81;4614.15;0;0;0.79;464.42;0.41
22.94;0.54;0;0;0;0;0;0;0;41.83;4618.78;0;0;0.79;464.28;0.41
22.95;0.54;0;0;0;0;0;0;0;41.84;4623.42;0;0;0.79;464.14;0.41
22.96;0.54;0;0;0;0;0;0;0;41.86;4628.07;0;0;0.79;464;0.41
22.97;0.54;0;0;0;0;0;0;0;41.88;4632.73;0;0;0.79;463.86;0.41
22.98;0.54;0;0;0;0;0;0;0;41.9;4637.4;0;0;0.79;463.72;0.41
22.99;0.54;0;0;0;0;0;0;0;41.92;4642.07;0;0;0.79;463.58;0.41
23;0.54;0;0;0;0;0;0;0;41.94;4646.76;0;0;0.79;463.45;0.41
23.01;0.54;0;0;0;0;0;0;0;41.95;4651.46;0;0;0.79;463.31;0.41
23.02;0.54;0;0;0;0;0;0;0;41.97;4656.16;0;0;0.79;463.17;0.41
23.03;0.54;0;0;0;0;0;0;0;41.99;4660.88;0;0;0.79;463.03;0.41
23.04;0.54;0;0;0;0;0;0;0;42.01;4665.6;0;0;0.79;462.89;0.41
23.05;0.54;0;0;0;0;0;0;0;42.03;4670.33;0;0;0.79;462.76;0.41
23.06;0.54;0;0;0;0;0;0;0;42.05;4675.08;0;0;0.79;462.62;0.41
23.07;0.54;0;0;0;0;0;0;0;42.06;4679.83;0;0;0.79;462.48;0.41
23.08;0.54;0;0;0;0;0;0;0;42.08;4684.59;0;0;0.79;462.34;0.41
23.09;0.54;0;0;0;0;0;0;0;42.1;4689.37;0;0;0.79;462.2;0.41
23.1;0.54;0;0;0;0;0;0;0;42.12;4694.15;0;0;0.79;462.07;0.41
23.11;0.54;0;0;0;0;0;0;0;42.14;4698.94;0;0;0.79;461.93;0.41
23.12;0.54;0;0;0;0;0;0;0;42.15;4703.74;0;0;0.79;461.79;0.41
23.13;0.54;0;0;0;0;0;0;0;42.17;4708.55;0;0;0.79;461.65;0.41
23.14;0.54;0;0;0;0;0;0;0;42.19;4713.38;0;0;0.79;461.52;0.41
23.15;0.54;0;0;0;0;0;0;0;42.21;4718.21;0;0;0.79;461.38;0.41
23.16;0.54;0;0;0;0;0;0;0;42.23;4723.05;0;0;0.79;461.24;0.41
23.17;0.54;0;0;0;0;0;0;0;42.25;4727.9;0;0;0.79;461.11;0.41
23.18;0.53;0;0;0;0;0;0;0;42.26;4732.76;0;0;0.79;460.97;0.41
23.19;0.53;0;0;0;0;0;0;0;42.28;4737.63;0;0;0.79;460.83;0.41
23.2;0.53;0;0;0;0;0;0;0;42.3;4742.51;0;0;0.79;460.7;0.41
23.21;0.53;0;0;0;0;0;0;0;42.32;4747.34;0;0;0.79;460.56;0.41
23.22;0.53;0;0;0;0;0;0;0;42.34;4751.99;0;0;0.79;460.42;0.41
23.23;0.53;0;0;0;0;0;0;0;42.36;4756.64;0;0;0.79;460.28;0.41
23.24;0.53;0;0;0;0;0;0;0;42.37;4761.31;0;0;0.79;460.14;0.41
23.25;0.53;0;0;0;0;0;0;0;42.39;4765.98;0;0;0.79;460.01;0.41
23.26;0.53;0;0;0;0;0;0;0;42.41;4770.66;0;0;0.79;459.87;0.41
23.27;0.53;0;0;0;0;0;0;0;42.43;4775.35;0;0;0.79;459.73;0.41
23.28;0.53;0;0;0;0;0;0;0;42.45;4780.05;0;0;0.79;459.59;0.41
23.29;0.53;0;0;0;0;0;0;0;42.46;4784.76;0;0;0.79;459.46;0.41
23.3;0.53;0;0;0;0;0;0;0;42.48;4789.48;0;0;0.79;459.32;0.41
23.31;0.53;0;0;0;0;0;0;0;42.5;4794.21;0;0;0.79;459.18;0.41
23.32;0.53;0;0;0;0;0;0;0;42.52;4798.95;0;0;0.79;459.04;0.41
23.33;0.53;0;0;0;0;0;0;0;42.54;4803.7;0;0;0.79;458.91;0.41
23.34;0.53;0;0;0;0;0;0;0;42.56;4808.45;0;0;0.79;458.77;0.41
23.35;0.53;0;0;0;0;0;0;0;42.57;4813.22;0;0;0.79;458.63;0.41
23.36;0.53;0;0;0;0;0;0;0;42.59;4818;0;0;0.79;458.5;0.41
23.37;0.53;0;0;0;0;0;0;0;42.61;4822.78;0;0;0.79;458.36;0.41
23.38;0.53;0;0;0;0;0;0;0;42.63;4827.58;0;0;0.79;458.22;0.41
23.39;0.53;0;0;0;0;0;0;0;42.65;4832.38;0;0;0.79;458.09;0.41
23.4;0.53;0;0;0;0;0;0;0;42.67;4837.19;0;0;0.79;457.95;0.41
23.41;0.53;0;0;0;0;0;0;0;42.68;4842.02;0;0;0.79;457.81;0.41
23.42;0.53;0;0;0;0;0;0;0;42.7;4846.85;0;0;0.79;457.68;0.41
23.43;0.53;0;0;0;0;0;0;0;42.72;4851.69;0;0;0.79;457.54;0.41
23.44;0.53;0;0;0;0;0;0;0;42.74;4856.54;0;0;0.79;457.4;0.41
23.45;0.53;0;0;0;0;0;0;0;42.76;4861.41;0;0;0.79;457.27;0.41
23.46;0.53;0;0;0;0;0;0;0;42.78;4866.28;0;0;0.79;457.13;0.41
23.47;0.53;0;0;0;0;0;0;0;42.79;4871.16;0;0;0.79;457;0.41
23.48;0.53;0;0;0;0;0;0;0;42.81;4876.05;0;0;0.79;456.86;0.41
23.49;0.53;0;0;0;0;0;0;0;42.83;4880.95;0;0;0.79;456.72;0.41
23.5;0.53;0;0;0;0;0;0;0;42.85;4885.86;0;0;0.79;456.59;0.41
23.51;0.53;0;0;0;0;0;0;0;42.87;4890.78;0;0;0.79;456.45;0.41
23.52;0.53;0;0;0;0;0;0;0;42.88;4895.71;0;0;0.79;456.32;0.41
23.53;0.53;0;0;0;0;0;0;0;42.9;4900.65;0;0;0.79;456.18;0.41
23.54;0.53;0;0;0;0;0;0;0;42.92;4905.6;0;0;0.79;456.05;0.41
23.55;0.53;0;0;0;0;0;0;0;42.94;4910.57;0;0;0.79;455.91;0.41
23.56;0.53;0;0;0;0;0;0;0;42.96;4915.54;0;0;0.79;455.78;0.41
23.57;0.53;0;0;0;0;0;0;0;42.98;4920.52;0;0;0.79;455.64;0.41
23.58;0.53;0;0;0;0;0;0;0;42.99;4925.51;0;0;0.79;455.51;0.41
23.59;0.53;0;0;0;0;0;0;0;43.01;4930.33;0;0;0.79;455.37;0.41
23.6;0.53;0;0;0;0;0;0;0;43.03;4935.08;0;0;0.79;455.24;0.41
23.61;0.53;0;0;0;0;0;0;0;43.05;4939.83;0;0;0.79;455.1;0.41
23.62;0.52;0;0;0;0;0;0;0;43.07;4944.6;0;0;0.79;454.96;0.41
23.63;0.52;0;0;0;0;0;0;0;43.09;4949.38;0;0;0.79;454.83;0.41
23.64;0.52;0;0;0;0;0;0;0;43.1;4954.17;0;0;0.79;454.69;0.41
23.65;0.52;0;0;0;0;0;0;0;43.12;4958.96;0;0;0.79;454.56;0.41
23.66;0.52;0;0;0;0;0;0;0;43.14;4963.77;0;0;0.79;454.42;0.41
23.67;0.52;0;0;0;0;0;0;0;43.16;4968.58;0;0;0.79;454.28;0.41
23.68;0.52;0;0;0;0;0;0;0;43.18;4973.4;0;0;0.79;454.15;0.41
23.69;0.52;0;0;0;0;0;0;0;43.19;4978.24;0;0;0.79;454.01;0.41
23.7;0.52;0;0;0;0;0;0;0;43.21;4983.08;0;0;0.79;453.88;0.41
23.71;0.52;0;0;0;0;0;0;0;43.23;4987.93;0;0;0.79;453.74;0.41
23.72;0.52;0;0;0;0;0;0;0;43.25;4992.79;0;0;0.79;453.61;0.41
23.73;0.52;0;0;0;0;0;0;0;43.27;4997.66;0;0;0.79;453.47;0.41
23.74;0.52;0;0;0;0;0;0;0;43.29;5002.54;0;0;0.79;453.34;0.41
23.75;0.52;0;0;0;0;0;0;0;43.3;5007.43;0;0;0.79;453.2;0.41
23.76;0.52;0;0;0;0;0;0;0;43.32;5012.33;0;0;0.79;453.07;0.41
23.77;0.52;0;0;0;0;0;0;0;43.34;5017.24;0;0;0.79;452.93;0.41
23.78;0.52;0;0;0;0;0;0;0;43.36;5022.16;0;0;0.79;452.8;0.41
23.79;0.52;0;0;0;0;0;0;0;43.38;5027.09;0;0;0.79;452.66;0.41
23.8;0.52;0;0;0;0;0;0;0;43.4;5032.02;0;0;0.79;452.53;0.41
23.81;0.52;0;0;0;0;0;0;0;43.41;5036.97;0;0;0.79;452.39;0.41
23.82;0.52;0;0;0;0;0;0;0;43.43;5041.93;0;0;0.79;452.26;0.41
23.83;0.52;0;0;0;0;0;0;0;43.45;5046.9;0;0;0.79;452.13;0.41
23.84;0.52;0;0;0;0;0;0;0;43.47;5051.87;0;0;0.79;451.99;0.41
23.85;0.52;0;0;0;0;0;0;0;43.49;5056.86;0;0;0.79;451.86;0.41
23.86;0.52;0;0;0;0;0;0;0;43.5;5061.86;0;0;0.79;451.72;0.41
23.87;0.52;0;0;0;0;0;0;0;43.52;5066.86;0;0;0.79;451.59;0.41
23.88;0.52;0;0;0;0;0;0;0;43.54;5071.88;0;0;0.79;451.46;0.41
23.89;0.52;0;0;0;0;0;0;0;43.56;5076.9;0;0;0.79;451.32;0.41
23.9;0.52;0;0;0;0;0;0;0;43.58;5081.94;0;0;0.79;451.19;0.41
23.91;0.52;0;0;0;0;0;0;0;43.6;5086.99;0;0;0.79;451.06;0.41
23.92;0.52;0;0;0;0;0;0;0;43.61;5092.04;0;0;0.79;450.92;0.41
23.93;0.52;0;0;0;0;0;0;0;43.63;5097.11;0;0;0.79;450.79;0.41
23.94;0.52;0;0;0;0;0;0;0;43.65;5102.19;0;0;0.79;450.66;0.41
23.95;0.52;0;0;0;0;0;0;0;43.67;5107.27;0;0;0.79;450.52;0.41
